taxonID	scientificName	higherClassification	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	taxonRank	scientificNameAuthorship
agarics:ukraine:taxon:657	Hygrophorus hypothejus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Hygrophoraceae | Hygrophorus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrophorus	hypothejus		species	(Fr.) Fr.
agarics:ukraine:taxon:658	Hygrophorus leucophaeus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Hygrophoraceae | Hygrophorus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrophorus	leucophaeus		species	(Scop.) Fr., 1838
agarics:ukraine:taxon:659	Hygrophorus ligatus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Hygrophoraceae | Hygrophorus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrophorus	ligatus		species	Fr.
agarics:ukraine:taxon:660	Hygrophorus limacinus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Hygrophoraceae | Hygrophorus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrophorus	limacinus		species	(Scop.) Fr.
agarics:ukraine:taxon:661	Hygrophorus lindtneri	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Hygrophoraceae | Hygrophorus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrophorus	lindtneri		species	M.M.Moser
agarics:ukraine:taxon:662	Hygrophorus marzuolus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Hygrophoraceae | Hygrophorus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrophorus	marzuolus		species	(Fr.) Bres.
agarics:ukraine:taxon:663	Hygrophorus nemoreus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Hygrophoraceae | Hygrophorus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrophorus	nemoreus		species	(Pers.) Fr.
agarics:ukraine:taxon:664	Hygrophorus olivaceoalbus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Hygrophoraceae | Hygrophorus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrophorus	olivaceoalbus		species	(Fr.) Fr.
agarics:ukraine:taxon:665	Hygrophorus penarius	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Hygrophoraceae | Hygrophorus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrophorus	penarius		species	Fr.
agarics:ukraine:taxon:666	Hygrophorus persoonii	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Hygrophoraceae | Hygrophorus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrophorus	persoonii		species	Arnolds
agarics:ukraine:taxon:667	Hygrophorus poetarum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Hygrophoraceae | Hygrophorus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrophorus	poetarum		species	R.Heim
agarics:ukraine:taxon:668	Hygrophorus pudorinus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Hygrophoraceae | Hygrophorus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrophorus	pudorinus		species	(Fr.) Fr.
agarics:ukraine:taxon:669	Hygrophorus pustulatus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Hygrophoraceae | Hygrophorus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrophorus	pustulatus		species	(Pers.) Fr.
agarics:ukraine:taxon:670	Hygrophorus russula	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Hygrophoraceae | Hygrophorus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrophorus	russula		species	(Schaeff. ex Fr.) Kauffman
agarics:ukraine:taxon:671	Hygrophorus unicolor	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Hygrophoraceae | Hygrophorus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrophorus	unicolor		species	Gröger
agarics:ukraine:taxon:672	Hymenopellis radicata	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Physalacriaceae | Hymenopellis	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Hymenopellis	radicata		species	(Relhan) R.H.Petersen
agarics:ukraine:taxon:673	Hypholoma capnoides	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Strophariaceae | Hypholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Hypholoma	capnoides		species	(Fr.) P.Kumm.
agarics:ukraine:taxon:674	Hypholoma elongatum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Strophariaceae | Hypholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Hypholoma	elongatum		species	(Pers.) Ricken
agarics:ukraine:taxon:675	Hypholoma epixanthum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Strophariaceae | Hypholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Hypholoma	epixanthum		species	(Fr.) Quél.
agarics:ukraine:taxon:676	Hypholoma fasciculare	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Strophariaceae | Hypholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Hypholoma	fasciculare		species	(Huds.) P.Kumm.
agarics:ukraine:taxon:677	Hypholoma lateritium	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Strophariaceae | Hypholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Hypholoma	lateritium		species	(Schaeff.) P.Kumm.
agarics:ukraine:taxon:678	Hypholoma marginatum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Strophariaceae | Hypholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Hypholoma	marginatum		species	J.Schröt.
agarics:ukraine:taxon:679	Hypholoma subericaeum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Strophariaceae | Hypholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Hypholoma	subericaeum		species	(Fr.) Kühner
agarics:ukraine:taxon:680	Hypsizygus ulmarius	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Lyophyllaceae | Hypsizygus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Hypsizygus	ulmarius		species	(Bull.) Redhead
agarics:ukraine:taxon:681	Infundibulicybe geotropa	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Infundibulicybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Infundibulicybe	geotropa		species	(Bull.) Harmaja
agarics:ukraine:taxon:682	Infundibulicybe gibba	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Infundibulicybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Infundibulicybe	gibba		species	(Pers.) Harmaja
agarics:ukraine:taxon:683	Infundibulicybe trulliformis	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Infundibulicybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Infundibulicybe	trulliformis		species	(Fr.) Gminder
agarics:ukraine:taxon:684	Inocybe assimilata	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	assimilata		species	Britzelm.
agarics:ukraine:taxon:685	Inocybe asterospora	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	asterospora		species	Quél.
agarics:ukraine:taxon:686	Inocybe bresadolae	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	bresadolae		species	Massee
agarics:ukraine:taxon:687	Inocybe brunnea	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	brunnea		species	Quél.
agarics:ukraine:taxon:688	Inocybe caesariata	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	caesariata		species	(Fr.) P.Karst.
agarics:ukraine:taxon:689	Inocybe calospora	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	calospora		species	Quél.
agarics:ukraine:taxon:690	Inocybe catalaunica	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	catalaunica		species	Singer
agarics:ukraine:taxon:691	Inocybe cincinnata	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	cincinnata		species	(Fr.) Quél.
agarics:ukraine:taxon:692	Inocybe corydalina	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	corydalina		species	Quél.
agarics:ukraine:taxon:693	Inocybe cryptocystis	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	cryptocystis		species	D.E.Stuntz
agarics:ukraine:taxon:694	Inocybe curvipes	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	curvipes		species	P.Karst.
agarics:ukraine:taxon:695	Inocybe decipiens	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	decipiens		species	Bres.
agarics:ukraine:taxon:696	Inocybe deglubens	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	deglubens		species	(Fr.) Gillet
agarics:ukraine:taxon:697	Inocybe diabolica	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	diabolica		species	Vauras
agarics:ukraine:taxon:698	Inocybe dulcamara	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	dulcamara		species	(Pers.) P.Kumm.
agarics:ukraine:taxon:699	Inocybe dulcamara pygmaea	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	dulcamara	pygmaea	forma	J.Favre
agarics:ukraine:taxon:700	Inocybe erinaceomorpha	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	erinaceomorpha		species	Stangl & J.Veselský
agarics:ukraine:taxon:701	Inocybe eutheles	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	eutheles		species	(Fr.) Quél.
agarics:ukraine:taxon:702	Inocybe fibrosa	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	fibrosa		species	(Sowerby) Gillet
agarics:ukraine:taxon:703	Inocybe flocculosa	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	flocculosa		species	Sacc.
agarics:ukraine:taxon:704	Inocybe fraudans	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	fraudans		species	(Britzelm.) Sacc.
agarics:ukraine:taxon:705	Inocybe fuligineoatra	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	fuligineoatra		species	Huijsman
agarics:ukraine:taxon:706	Inocybe fulvella	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	fulvella		species	Bres.
agarics:ukraine:taxon:707	Inocybe fuscidula	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	fuscidula		species	Velen.
agarics:ukraine:taxon:708	Inocybe geophylla	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	geophylla		species	(Bull.) P.Kumm.
agarics:ukraine:taxon:709	Inocybe geophylla lilacina	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	geophylla	lilacina	varietas	(Peck) Gillet
agarics:ukraine:taxon:710	Inocybe godeyi	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	godeyi		species	Gillet
agarics:ukraine:taxon:711	Inocybe grammata	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	grammata		species	Quél.
agarics:ukraine:taxon:712	Inocybe griseolilacina	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	griseolilacina		species	J.E.Lange
agarics:ukraine:taxon:713	Inocybe halophila	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	halophila		species	R.Heim
agarics:ukraine:taxon:714	Inocybe hirtella bispora	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	hirtella	bispora	varietas	Kuyper
agarics:ukraine:taxon:715	Inocybe infida	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	infida		species	(Peck) Earle
agarics:ukraine:taxon:716	Inocybe inodora	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	inodora		species	Velen.
agarics:ukraine:taxon:717	Inocybe lacera	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	lacera		species	(Fr.) P.Kumm.
agarics:ukraine:taxon:718	Inocybe lacera helobia	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	lacera	helobia	varietas	Kuyper
agarics:ukraine:taxon:719	Inocybe langei	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	langei		species	R.Heim
agarics:ukraine:taxon:720	Inocybe lanuginosa	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	lanuginosa		species	(Bull.) P.Kumm.
agarics:ukraine:taxon:721	Inocybe leptophylla	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	leptophylla		species	G.F.Atk.
agarics:ukraine:taxon:722	Inocybe lucifuga	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	lucifuga		species	Lange
agarics:ukraine:taxon:723	Inocybe margaritispora	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	margaritispora		species	(Berk.) Sacc.
agarics:ukraine:taxon:724	Inocybe mixtilis	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	mixtilis		species	(Britzelm.) Sacc.
agarics:ukraine:taxon:725	Inocybe muricellata	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	muricellata		species	Bres.
agarics:ukraine:taxon:726	Inocybe napipes	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	napipes		species	J.E.Lange
agarics:ukraine:taxon:727	Inocybe nitidiuscula	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	nitidiuscula		species	(Britzelm.) Lapl.
agarics:ukraine:taxon:728	Inocybe oblectabilis	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	oblectabilis		species	(Britzelm.) Sacc.
agarics:ukraine:taxon:729	Inocybe ovatocystis	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	ovatocystis		species	Boursier & Kühner
agarics:ukraine:taxon:730	Inocybe petiginosa	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	petiginosa		species	(Fr.) Gillet
agarics:ukraine:taxon:731	Inocybe phaeodisca	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	phaeodisca		species	Kühner
agarics:ukraine:taxon:732	Inocybe posterula	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	posterula		species	(Britzelm.) Sacc.
agarics:ukraine:taxon:733	Inocybe praetervisa	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	praetervisa		species	Quél.
agarics:ukraine:taxon:734	Inocybe pseudodestricta	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	pseudodestricta		species	Stangl & J.Veselský
agarics:ukraine:taxon:735	Inocybe putilla	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	putilla		species	Bres.
agarics:ukraine:taxon:736	Inocybe pyriodora	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	pyriodora		species	(Pers.) P.Kumm.
agarics:ukraine:taxon:737	Inocybe queletii	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	queletii		species	Konrad
agarics:ukraine:taxon:738	Inocybe rennyi	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	rennyi		species	(Berk. & Broome) Sacc.
agarics:ukraine:taxon:739	Inocybe salicis	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	salicis		species	Kühner
agarics:ukraine:taxon:740	Inocybe serotina	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	serotina		species	Peck
agarics:ukraine:taxon:741	Inocybe sindonia	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	sindonia		species	(Fr.) P.Karst.
agarics:ukraine:taxon:742	Inocybe trechispora	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	trechispora		species	(Berk.) P.Karst.
agarics:ukraine:taxon:743	Inocybe umboninota	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	umboninota		species	(Peck) Peck
agarics:ukraine:taxon:744	Inocybe umbratica	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	umbratica		species	Quél.
agarics:ukraine:taxon:745	Inocybe whitei	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	whitei		species	(Berk. & Broome) Sacc.
agarics:ukraine:taxon:746	Inosperma adaequatum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inosperma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inosperma	adaequatum		species	(Britzelm.) Matheny & Esteve-Rav.
agarics:ukraine:taxon:747	Inosperma calamistratum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inosperma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inosperma	calamistratum		species	(Fr.) Matheny & Esteve-Rav.
agarics:ukraine:taxon:748	Inosperma cervicolor	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inosperma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inosperma	cervicolor		species	(Pers.) Matheny & Esteve-Rav.
agarics:ukraine:taxon:749	Inosperma cookei	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inosperma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inosperma	cookei		species	(Bres.) Matheny & Esteve-Rav.
agarics:ukraine:taxon:750	Inosperma erubescens	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inosperma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inosperma	erubescens		species	(A.Blytt) Matheny & Esteve-Rav.
agarics:ukraine:taxon:751	Inosperma hirsutum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Inosperma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inosperma	hirsutum		species	(Lasch) Matheny & Esteve-Rav.
